sim_id	d	r	kmercov	bias	length	kmercov1	kmercov2	bias.1	length.1	het	CI_l_prop	CI_u_prop	theta	X	maternal	paternal	mapping_monosomic	mapping_disomic	simulated_sperm	two_tissue_sperm	mapping_sperm
95492	0.476418055459601	-0.000991213313985276	8.28523826230321	0.353950106739314	20855188.4304752	17.620618802216	31.6410641759173	0.0200564276669327	19627293.129189	0.523120049694599	0.55651285967067	0.557268820000357	0.005	10	25	18.75	24.9245076252993	44.5426935785503	0.25	0.20431594763641	0.21289574710243
95493	0.00167953141650794	0.00111318402694417	13.3643297677027	0.0979903162950226	19233406.7206042	16.9296094551824	26.9370462991886	1.37222297098361e-06	19461046.857039	0.0797139124931581	0.62235788484749	0.634618048381862	1e-04	1	25	12.5	25.2520049021532	38.2611344327953	0.5	0.408879639515678	0.484827855013887
95494	0.00183842123640868	0.00118259830127864	13.3882845617116	0.100433582056001	19208994.0911123	16.7243081234356	26.9737422243499	0.0136001835106497	19490264.32444	0.079432622295697	0.61330525455679	0.626738339271151	0.001	1	25	12.5	24.6918551573016	38.3969794852279	0.5	0.38715347593053	0.444953639950639
95495	0.00192440354867115	0.00118876393567663	13.3971173291269	0.110824081907903	19201663.0444799	16.6161418284784	26.9819345936012	0.0278666838651326	19489764.3592329	0.0778425391518378	0.608752711517245	0.622896692333802	0.003	1	25	12.5	24.6251998659714	38.0125200212604	0.5	0.376161273048544	0.456356893420044
95496	0.00190172178401068	0.00125471263448644	13.4315134914979	0.10719794787311	19152492.3448737	16.6609423374942	27.0595711262381	0.02002689803854	19455963.3440029	0.0816319181473242	0.608174612439175	0.623252320365323	0.005	1	25	12.5	24.879056403566	38.022185976803	0.5	0.375867908423009	0.471719129534464
95497	-0.00131179264028171	0.00166111227474655	13.2893666715507	0.181090463886602	19100548.0666722	17.2212072042817	26.985932528637	2.10490747388853e-07	19486453.1922903	0.130803811882119	0.634519138348867	0.641790819515801	1e-04	2	25	12.5	25.0593475917487	38.0001085564788	0.5	0.432982530868829	0.48359545605285
95498	-0.000741335179214148	0.00168686303590237	13.2930932903036	0.181306975242573	19071272.7522236	17.0889582301123	26.9732863665436	0.0121859937870747	19484058.5401564	0.128063910043569	0.629537444125446	0.637564976980248	0.001	2	25	12.5	24.9798504975854	37.9440812471697	0.5	0.421595628982566	0.481012476402233
95499	-0.00138110593194378	0.00171165530057665	13.3067933544103	0.194972280951454	19087568.0307935	17.0197179848996	26.9923162547566	0.0284452494772033	19525225.0494001	0.127215113592153	0.626451246946549	0.634627485553875	0.003	2	25	12.5	24.9784149532654	38.0693592805637	0.5	0.414056197716967	0.475909726386104
95500	-0.00165881974667366	0.00178105501926252	13.3396753752516	0.190584259089757	19041227.5023459	16.9603530354346	27.046032176347	0.0251648589060511	19495649.3584095	0.127579733619525	0.622487458706709	0.6316967354737	0.005	2	25	12.5	24.8908218629062	38.1860936201758	0.5	0.405337900700487	0.465856457834243
95501	-0.0206019839203832	0.00240735367149674	12.8632036469117	0.645078307141853	18873266.3791716	17.3816320672133	27.056009732291	0.0207293466870183	19508760.3180403	0.276372267250154	0.64084271198727	0.644020225245381	1e-04	5	25	12.5	24.9301392797398	37.9371977234708	0.5	0.443413735392183	0.47825969611403
95502	-0.0202173611761748	0.00236207657406685	12.8462424938414	0.638279901853424	18898399.3944153	17.375489367953	27.0115456421407	0.0194746805427624	19520451.7401982	0.274544729482267	0.641871583708865	0.644651564440458	0.001	5	25	12.5	24.9155869544174	38.404298058633	0.5	0.4454224528513	0.458623586556763
95503	-0.0202745171783563	0.00235022432127611	12.8536686200821	0.645697685847287	18890274.5104011	17.3844659515198	27.0296339858485	0.0250195299793921	19511999.7443954	0.274445802532065	0.641820610358015	0.644505794255642	0.003	5	25	12.5	24.8230948596602	37.8694663279653	0.5	0.445184680321716	0.474426072088753
95504	-0.0204903787022854	0.00229849567147533	12.8200505537048	0.624364845582643	18958416.7744903	17.3789272144423	26.9401027275173	0.0188851526536035	19576231.4089899	0.271299433750847	0.64366464136361	0.646525480791423	0.005	5	25	12.5	24.8234830505556	38.0201579201121	0.5	0.449840867902972	0.468379403378643
95505	-0.0420517528592461	-0.00166451511954954	11.0475123067433	1.80896158165523	20045128.7522684	17.5750575870426	27.0476533582792	0.0293647602421205	19595390.0145604	0.523252794995518	0.64907656750449	0.650485901315964	1e-04	10	25	12.5	25.1608917830232	38.0968567777822	0.5	0.461020498833508	0.485870170806613
95506	-0.0440986790603473	-0.00161482154364479	11.0562053600953	1.7720243372007	20052161.38361	17.5870092821831	26.9537366245934	0.0316147612604627	19654407.9960375	0.51989546804508	0.651917998113027	0.653059454707832	0.001	10	25	12.5	24.8515785700538	38.3950481126628	0.5	0.467406470757966	0.455025784199926
95507	-0.0451855160890667	-0.00164260884941699	11.0627000913277	1.80107268708271	20045950.4869008	17.5527108924871	26.9706760021713	0.0305082285952304	19640474.5502773	0.518560855418464	0.650244600649696	0.651369855812126	0.003	10	25	12.5	24.9582727687227	38.1974787836105	0.5	0.463446691091159	0.469546384977451
95508	-0.0462163789051036	-0.00170808216289973	11.0704409374454	1.85135220744611	20053347.1341635	17.5338426244011	27.0627794400624	0.0272136420934013	19624569.9377241	0.519862758756746	0.647277279563993	0.648512952421183	0.005	10	25	12.5	24.9627030924954	38.1678870486897	0.5	0.456540302101247	0.471003444327942
